ID,Title,Summary Title,Sport,Year,Brand,Set Name,Card Type,Condition,Grade,Raw Avg Price,PSA 9 Avg Price,PSA 10 Price,eBay Item ID,Image URL,Search Term,Source,Created At,Last Updated,Notes
91,"2025 Topps Chrome Gem MT PSA 10 Mark McGwire Chromographs Orange Refractor #4/25","2025 Topps Chrome Mark McGwire Chromographs Orange 425",Unknown,2025,Topps,Chrome,Refractor,Raw,PSA 10,N/A,201.5,137.5,197590767580,https://i.ebayimg.com/images/g/xVgAAeSwC6JokVsc/s-l225.jpg,PSA 10 refractor,130point_auto,2025-08-10 03:16:11,2025-08-10 03:16:14,N/A
90,"2023 Bowman Termarr Johnson Chrome Prospects Mega Yellow Refractor #/75 PSA 10","2023 Bowman Termarr Johnson Chrome Prospects Mega Yellow 75",Unknown,2023,Bowman,Base,Refractor,Raw,PSA 10,N/A,201.5,24.5,127288455628,https://i.ebayimg.com/images/g/SHwAAeSwZDxokTBj/s-l225.jpg,PSA 10 refractor,130point_auto,2025-08-10 03:15:59,2025-08-10 03:16:10,N/A
89,"2025 BOWMAN CHROME PROSPECTS ROSE GOLD REFRACTOR JJ WETHERHOLT 9/15 PSA 10","2025 BOWMAN CHROME PROSPECTS ROSE GOLD JJ WETHERHOLT 915",Unknown,2025,Bowman,Chrome,Refractor,Raw,PSA 10,N/A,201.5,655,116707038401,https://i.ebayimg.com/images/g/0VkAAeSw9KRohNxC/s-l225.jpg,PSA 10 refractor,130point_auto,2025-08-10 03:15:55,2025-08-10 03:15:59,N/A
88,"2023 Pokemon Japanese SV World Championships Yokohama Pikachu ex #1 PSA 10 GEM","2023 Pokemon Japanese SV World Championships Yokohama Pikachu ex 1",Pokemon,2023,Unknown,Unknown,Base,Raw,PSA 10,169.5,91.66666666666667,491,N/A,https://dilxwvfkfup17.cloudfront.net/eyJpdiI6IlVrWmFFeFQ0YitBOEV4NHZlV01QTlE9PSIsInZhbHVlIjoiT3VYdGdXZEEzcXRRaFluYzNBcTV4eVh3ajRvQ2tPTktjMTF3Q1ZpSEdjdU1kdkJVTCtLejB6SkEzNlpHdTN6WGNzZWJrMXdDNC9vckNwL2xSZEVQbmc9PSIsIm1hYyI6ImEwNzVlMWE2NTQ2Nzc3NzQ3YTMwYTc1NjNlMWFmMTU0NzUxMGI5N2M2OGQzYjI4Nzk5NmE5YTNlMTVlZGVlMTUifQ==,PSA 10 pokemon,130point_auto,2025-08-10 03:15:39,2025-08-10 16:42:29,N/A
87,"2020 Pokemon Japanese SWSH Shiny Star V Alt Art Shiny Charizard VMAX #308 PSA 10","2020 Pokemon Japanese SWSH Shiny Star V Alt Art Shiny Charizard VMAX 308",Pokemon,2020,Unknown,Unknown,Base,Raw,PSA 10,N/A,201.5,172,N/A,https://dilxwvfkfup17.cloudfront.net/eyJpdiI6ImIreUh6ellnbGxEbzlkV2hya045Rmc9PSIsInZhbHVlIjoid3RtNWVVOWdla2o0emNDZ2poVWorR1dmOU5saW8wNmJrQ1NhNHN3L003eDJXM3ZBODdsVCszS2t0VWlCaHV0dFl1NVZ1NS9OQ2pOVUtmTFZLNGsrMXc9PSIsIm1hYyI6IjgyNjBiMjVkOTFmMmRkMDczNjlkM2U2MDVmZmFlMjc2MDhiNjJmZjQ3MzllNDBlMmM3Nzc5Y2Y5YmM2ODZjNjIifQ==,PSA 10 pokemon,130point_auto,2025-08-10 03:15:26,2025-08-10 03:15:39,N/A
86,"2021 Pokemon SWSH Black Star Promo Celebrations Pikachu V Union #141 PSA 10 GEM","2021 Pokemon SWSH Black Star Promo Celebrations Pikachu V Union 141",Pokemon,2021,Unknown,Unknown,Base,Raw,PSA 10,N/A,20.333333333333332,105,N/A,https://dilxwvfkfup17.cloudfront.net/eyJpdiI6InFpTzVmMVFvWkNpY1B4VVl3cE55QVE9PSIsInZhbHVlIjoiTFZJRGNTb1paOWtucEp3UlJ3K2RjQ2pHZDVheEVUUmZ6alAzeUlQeE1JY0FZWTdOK1JkRlZnT0xUWUFFcWVSZklaK2lLeTJoWlZBell1U000MHlHeVE9PSIsIm1hYyI6IjE1OWI0YjQ2MzdmZjE3OTZkZjJlNTdlNzg1NDg2NDQ4NzA5YjJkOWJjZjY4Njk5YjIxY2JmMWY4MzQ0NzUxNzEifQ==,PSA 10 pokemon,130point_auto,2025-08-10 03:15:14,2025-08-10 16:42:45,N/A
85,"2006 Pokemon Japanese Movie Commemoration Vs Pack Shep's Walrein #006 PSA 10","2006 Pokemon Japanese Movie Commemoration Vs Pack Sheps Walrein 006",Pokemon,2006,Unknown,Unknown,Base,Raw,PSA 10,31.18,1118.2575,39,N/A,https://dilxwvfkfup17.cloudfront.net/eyJpdiI6ImxmV2tGUkdjMWRqdVZTTWNDa25DZGc9PSIsInZhbHVlIjoialByeHZrcEs1My9aVFd0a24vKzN6QUI2ZUpnOHB1bEIvM0FjTkgxYmMwd0UyZCt6MHIwanpRKzI1bEpZUHJ4UGZWaFp6cTdTbE55c0NKdTF2bzZmalE9PSIsIm1hYyI6ImQyYTJkMTk1NGIzM2UyMmQxNmI2NDJlM2Q1ZDc1ZGU3NDhkOTJjZDVjMDIzMDNkZjEzMjk5MThjZGFkNGZhOTEifQ==,PSA 10 pokemon,130point_auto,2025-08-10 03:15:07,2025-08-10 16:42:54,N/A
84,"2015 Pokemon Japanese XY Legendary Shine 1st Edition Full Art Arceus #24 PSA 10","2015 Pokemon Japanese XY Legendary Shine 1st Edition Full Art Arceus 24",Pokemon,2015,Unknown,Unknown,Rookie,Raw,PSA 10,N/A,201.5,235,N/A,https://dilxwvfkfup17.cloudfront.net/eyJpdiI6IkxhRTBrQXdFUkZjQmZ2L0pnTFZkSWc9PSIsInZhbHVlIjoiL0Vnc3BaaFlYMmtBSjdGbWhkVXFjL01ZYUlDaDUxOTJVUDNQOU5CalFYOVlYZERXK29PVm4xUUNybnFTNTJmM0FrbDJLUkE2ZFRFYzEwSTR5eW1mcWc9PSIsIm1hYyI6Ijc0YTExMDgyMjU5N2M5Yjk0MjZmNGVkOGE5Njk0NmExZmI2YWE1MDA5YjBjNTFmZGUyYjlhN2NiYmMzMjk4NTcifQ==,PSA 10 pokemon,130point_auto,2025-08-10 03:14:55,2025-08-10 03:15:07,N/A
83,"2019 Pokemon Sun & Moon Cosmic Eclipse Blastoise & Piplup GX #38 PSA 10 GEM MINT","2019 Pokemon Sun Moon Cosmic Eclipse Blastoise Piplup GX 38",Pokemon,2019,Unknown,Unknown,Base,Raw,PSA 10,100.99,N/A,779,N/A,https://dilxwvfkfup17.cloudfront.net/eyJpdiI6IkJUb0NZOFIwWG03WUpnNHRUSVJmNXc9PSIsInZhbHVlIjoiOHZHZlhUQ1ZjRXBYRWZVRkxRd1UyNmJEUU1QL2lrUWt5UGtQLy9pcksyU2ZENnE1RVpQMXhCWWxlUSt5SzdvaDJ0bElpSHZFbHoxSnNBdWsrTmlab3c9PSIsIm1hYyI6IjljNDIyZGFmMmU4NmNmNDhhNDVlMmY4MDNmZjNlZDE0ZjUyZGFmYzgyOWZkZmY1NWU1NGU4YzY5NjU1YjZlOGQifQ==,PSA 10 pokemon,130point_auto,2025-08-10 03:14:42,2025-08-10 03:14:54,N/A
82,"2005 Pokemon EX Unseen Forces Holo Blissey ex #101 PSA 10 GEM MINT","2005 Pokemon EX Unseen Forces Holo Blissey ex 101",Pokemon,2005,Unknown,Unknown,Rookie,Raw,PSA 10,N/A,N/A,2450,N/A,https://dilxwvfkfup17.cloudfront.net/eyJpdiI6IlF4cTlsdmQ2dTRrTjQrbElaLzNXeXc9PSIsInZhbHVlIjoiM0VSWm9qZkhFYjVYUlhRM2xHeUQ0eVl0Y3JhU00vMGoyd2d5a2FEVnFBbG56SC9SUHpPV1RtM3JCZVQzZkczTVF3UUF4UUR5LzA3d25zby8wZHBJMXc9PSIsIm1hYyI6IjU1NTgxNjkxN2Q1MzdhYzExMDRlNDRlZmM5NjcxZjZiOGZlZTA0YjYwYzc0YjFjN2VjNjgzZmMxZjM0M2IyYTUifQ==,PSA 10 pokemon,130point_auto,2025-08-10 03:14:35,2025-08-10 03:14:35,N/A
81,"2018 Pokemon Japanese Sun & Moon Dark Order Holo Jirachi #34 PSA 10 GEM MINT","2018 Pokemon Japanese Sun Moon Dark Order Holo Jirachi 34",Pokemon,2018,Unknown,Unknown,Base,Raw,PSA 10,N/A,201.5,39,N/A,https://dilxwvfkfup17.cloudfront.net/eyJpdiI6Im4zaTlER1ljKzErR0NkSmlHM3NsWkE9PSIsInZhbHVlIjoidm4rVXVtTHpKSnZoNkVHb1NQcTRzdGl3YUliY0VlemFYSWU4d0hBU2EzbStLZS83ZWxMV3poOVhTM2lVSzNGOUl4TGlQbkxkcDVOa0RoV3NPYzhJcGc9PSIsIm1hYyI6IjNjMzUxYzQ4YTRmZTRlYThmODEyMjA4MjI2YjMzZWU1MDBlYTA5OWMwNzk5NTEwNWRjMWE5MzFjY2RkZjMwZmEifQ==,PSA 10 pokemon,130point_auto,2025-08-10 03:14:22,2025-08-10 03:14:35,N/A
80,"2025 Pokemon SV Prismatic Evolutions SIR Umbreon ex #161 PSA 10 GEM MINT","2025 Pokemon SV Prismatic Evolutions SIR Umbreon ex 161",Pokemon,2025,Unknown,Unknown,Base,Raw,PSA 10,N/A,N/A,2666,N/A,https://dilxwvfkfup17.cloudfront.net/eyJpdiI6IlJ4bHZiYUxadVUyaG1scUY2VDhid0E9PSIsInZhbHVlIjoiamlhNjZkRTl4dE5JMkpvMHROZ2ZTN090TEEwTzh6NCtWcVNkVExJa0hPeW00L1MxUUh4OVBTaXNUOU1ZVDg0ZktSUlVUR0MvRDRsWmR0MTI1MHo0NVE9PSIsIm1hYyI6ImY5MDk0ZTEzODBmOWFlODcwMTk0YTYzMDczZDk1ZjVkNTVlNTQ3YjNlZTAxOTI0YzRkMGE1MDMxNzYzYTNmZGIifQ==,PSA 10 pokemon,130point_auto,2025-08-10 03:14:10,2025-08-10 03:14:10,N/A
79,"2025 POKEMON PRE EN-PRISMATIC EVOS ROARING MOON EX #162 SPECIAL ILL RARE PSA 10","2025 POKEMON PRE EN PRISMATIC EVOS ROARING MOON EX 162 SPECIAL ILL RARE",Pokemon,2025,Unknown,Unknown,Base,Raw,PSA 10,N/A,201.5,615.99,167478857846,https://i.ebayimg.com/images/g/2LoAAeSwRRloDRK4/s-l225.jpg,PSA 10 pokemon,130point_auto,2025-08-10 03:14:03,2025-08-10 03:14:10,N/A
78,"2024 PANINI IMPECCABLE LIV #IGKNA KEVIN NA 24/35 PSA 10 DNA AUTO AUTHENTIC","2024 PANINI IMPECCABLE LIV IGKNA KEVIN NA 2435 DNA AUTHENTIC",Unknown,2024,Panini,Base,Autograph,Raw,PSA 10,N/A,201.5,40,306427419258,https://i.ebayimg.com/images/g/IL0AAeSw-4pojWBY/s-l225.jpg,PSA 10 auto,130point_auto,2025-08-10 03:13:52,2025-08-10 03:13:58,N/A
77,"2024 PANINI PRIZM WNBA SIGNATURES BLUE PRIZM DIANA TAURASI 62/75 PSA 10 AUTO","2024 PANINI PRIZM WNBA SIGNATURES BLUE PRIZM DIANA TAURASI 6275",Basketball,2024,Panini,Prizm,Autograph,Raw,PSA 10,N/A,201.5,117.5,306426699329,https://i.ebayimg.com/images/g/Y68AAeSwmxpojMRa/s-l225.jpg,PSA 10 auto,130point_auto,2025-08-10 03:13:47,2025-08-10 03:13:51,N/A
76,"2023 Bowman Chrome Ricardo Olivar Yellow Auto /75 PSA 10 Gem Mint Pop 7","2023 Bowman Chrome Ricardo Olivar Yellow 75",Unknown,2023,Bowman,Chrome,Autograph,Raw,PSA 10,N/A,201.5,36,226900153837,https://i.ebayimg.com/images/g/F3wAAeSwb5xojlmf/s-l225.jpg,PSA 10 auto,130point_auto,2025-08-10 03:13:35,2025-08-10 03:13:47,N/A
75,"2017-18 SP Authentic ALEX TUCH Future Watch Auto Inscribed 045/999 - PSA 10","2017-18 Authentic ALEX TUCH Future Watch Inscribed 045999",Unknown,2017,Unknown,Unknown,Autograph,Raw,PSA 10,N/A,201.5,175.53,285635015079,https://i.ebayimg.com/images/g/-sgAAOSw~59llD2U/s-l225.jpg,PSA 10 auto,130point_auto,2025-08-10 03:13:22,2025-08-10 03:13:35,N/A
74,"Shawn Kemp PSA 10 auto 1991 Skybox #584 Seattle Supersonics PSA/DNA 10 AUTO","Shawn Kemp 1991 Skybox 584 Seattle Supersonics PSADNA 10",Unknown,1991,Unknown,Unknown,Autograph,Raw,PSA 10,N/A,201.5,42,365774220936,https://i.ebayimg.com/images/g/WrQAAeSwDGZojnEb/s-l225.jpg,PSA 10 auto,130point_auto,2025-08-10 03:13:09,2025-08-10 03:13:22,N/A
73,"2020 Chronicles Timeless Treasures Jalen Hurts /99 RPA Auto! Auth DNA/PSA 10","2020 Chronicles Timeless Treasures Jalen Hurts 99 RPA Auth DNA",Unknown,2020,Unknown,Unknown,Autograph,Raw,PSA 10,N/A,201.5,333,205644257338,https://i.ebayimg.com/images/g/zTMAAeSwM7podStF/s-l225.jpg,PSA 10 auto,130point_auto,2025-08-10 03:12:59,2025-08-10 03:13:09,N/A
72,"2022 Topps x Lauren Taylor Julio Rodriguez RC Rookie #20 Mariners PSA 10","2022 Topps x Lauren Taylor Julio Rodriguez 20",Unknown,2022,Topps,Base,Rookie,Raw,PSA 10,N/A,201.5,123.5,127288455516,https://i.ebayimg.com/images/g/xEkAAeSwlBxokTBj/s-l225.jpg,PSA 10 rookie,130point_auto,2025-08-10 03:12:45,2025-08-10 03:12:54,N/A
71,"2024 PANINI REVOLUTION KABOOM! VERTICAL #16 ZACCHARIE RISACHER ROOKIE RC PSA 10","2024 PANINI REVOLUTION KABOOM VERTICAL 16 ZACCHARIE RISACHER",Unknown,2024,Panini,Base,Rookie,Raw,PSA 10,610,201.5,1482,297511061880,https://i.ebayimg.com/images/g/F-gAAeSwGqJojNoC/s-l225.jpg,PSA 10 rookie,130point_auto,2025-08-10 03:12:32,2025-08-10 03:12:45,N/A
70,"2025 BOWMAN CRYSTALLIZED RED #BWC3 JACOB WILSON ROOKIE RC 5/5 PSA 10","2025 BOWMAN CRYSTALLIZED RED BWC3 JACOB WILSON 55",Unknown,2025,Bowman,Base,Rookie,Raw,PSA 10,N/A,201.5,1324,116711232116,https://i.ebayimg.com/images/g/naUAAeSwTVRoiSqe/s-l225.jpg,PSA 10 rookie,130point_auto,2025-08-10 03:12:21,2025-08-10 03:12:32,N/A
69,"2017 PANINI SCORE #403 PATRICK MAHOMES II ROOKIE RC PSA 10","2017 PANINI SCORE 403 PATRICK MAHOMES II",Unknown,2017,Panini,Base,Rookie,Raw,PSA 10,32.49,N/A,275,305963084824,https://i.ebayimg.com/images/g/0Y0AAOSwi35nVlz1/s-l225.jpg,PSA 10 rookie,130point_auto,2025-08-10 03:12:12,2025-08-10 03:12:21,N/A
68,"2017 Topps Update Rookie Card RC Debut Aaron Judge #US99 Batting PSA 10 GEM MINT","2017 Topps Update Card Debut Aaron Judge US99 Batting",Unknown,2017,Topps,Base,Rookie,Raw,PSA 10,N/A,201.5,173.5,116717071015,https://i.ebayimg.com/images/g/avoAAeSwLWpofsvc/s-l225.jpg,PSA 10 rookie,130point_auto,2025-08-10 03:12:01,2025-08-10 03:12:12,N/A
67,"2022 Select Maroon Die Cut Rookie Jalen Williams #74/175 PSA 10- Thunder RC 🔥🏀","2022 Select Maroon Die Cut Jalen Williams 74175",Unknown,2022,Unknown,Unknown,Rookie,Raw,PSA 10,N/A,201.5,80,336028520600,https://i.ebayimg.com/images/g/2ckAAOSwHp5oV5s5/s-l225.jpg,PSA 10 rookie,130point_auto,2025-08-10 03:11:50,2025-08-10 03:12:00,N/A
66,"2023 PANINI HAUNTED HOOPS HOLO CANDY #282 VICTOR WEMBANYAMA ROOKIE RC PSA 10","2023 PANINI HAUNTED HOOPS HOLO CANDY 282 VICTOR WEMBANYAMA",Unknown,2023,Panini,Base,Rookie,Raw,PSA 10,125,201.5,404,297504032248,https://i.ebayimg.com/images/g/MgsAAeSwBWdoiONf/s-l225.jpg,PSA 10 rookie,130point_auto,2025-08-10 03:11:40,2025-08-10 03:11:50,N/A
65,"DEION SANDERS 1989 Topps Football PSA 10 AUTO 10 Rookie Card Rare 10/10 Low Pop","DEION SANDERS 1989 Topps 10 Card Rare 1010 Low Pop",Football,1989,Topps,Base,Rookie,Raw,PSA 10,N/A,201.5,950,306404242367,https://i.ebayimg.com/images/g/IN4AAeSww-Zoe9jL/s-l225.jpg,PSA 10 football,130point_auto,2025-08-10 03:11:24,2025-08-10 03:11:35,N/A
64,"2024 Topps Finest Football Bo Nix Prodigies Base RC Auto PSA 10","2024 Topps Finest Bo Nix Prodigies Base",Football,2024,Topps,Finest,Rookie,Raw,PSA 10,N/A,201.5,229.5,267351438680,https://i.ebayimg.com/images/g/PYcAAeSwk8pojfio/s-l225.jpg,PSA 10 football,130point_auto,2025-08-10 03:11:15,2025-08-10 03:11:24,N/A
63,"2024 Topps Finest Football Bo Nix Finest Debuts Refractor RC #D6 PSA 10","2024 Topps Finest Bo Nix Finest Debuts D6",Football,2024,Topps,Finest,Rookie,Raw,PSA 10,N/A,201.5,59,257047200843,https://i.ebayimg.com/images/g/NY0AAeSwwlRojfhs/s-l225.jpg,PSA 10 football,130point_auto,2025-08-10 03:11:04,2025-08-10 03:11:15,N/A
62,"2024 Panini Donruss Football Bo Nix Optic Preview Pink Prizm RC #369 PSA 10","2024 Panini Donruss Bo Nix Optic Preview Pink Prizm 369",Football,2024,Panini,Base,Rookie,Raw,PSA 10,N/A,N/A,76,257047200855,https://i.ebayimg.com/images/g/Vh4AAeSwNpxojffz/s-l225.jpg,PSA 10 football,130point_auto,2025-08-10 03:10:53,2025-08-10 03:10:53,N/A
61,"2024 Panini Donruss Football JJ McCarthy Rookie Gridiron Kings RC #5 PSA 10","2024 Panini Donruss JJ McCarthy Gridiron 5",Football,2024,Panini,Base,Rookie,Raw,PSA 10,N/A,N/A,45,267351438674,https://i.ebayimg.com/images/g/KeAAAeSwc9JojfcE/s-l225.jpg,PSA 10 football,130point_auto,2025-08-10 03:10:42,2025-08-10 03:10:42,N/A
60,"2024 Panini Donruss Football JJ McCarthy The Elite Series Rookie RC #4 PSA 10","2024 Panini Donruss JJ McCarthy The Elite Series 4",Football,2024,Panini,Base,Rookie,Raw,PSA 10,N/A,N/A,47,257047200856,https://i.ebayimg.com/images/g/SScAAeSwwzxojfZ6/s-l225.jpg,PSA 10 football,130point_auto,2025-08-10 03:10:37,2025-08-10 03:10:37,N/A
59,"2024 Panini Prizm Football Laiatu Latu Black & White Checker Prizm RC PSA 10","2024 Panini Prizm Laiatu Latu Black White Checker Prizm",Football,2024,Panini,Prizm,Rookie,Raw,PSA 10,N/A,201.5,41,257047200865,https://i.ebayimg.com/images/g/OjQAAeSwpvFojfUj/s-l225.jpg,PSA 10 football,130point_auto,2025-08-10 03:10:24,2025-08-10 03:10:37,N/A
58,"2024 Panini Prizm Football JJ McCarthy Prizmatic Green Prizm RC #8 PSA 10","2024 Panini Prizm JJ McCarthy Prizmatic Green Prizm 8",Football,2024,Panini,Prizm,Rookie,Raw,PSA 10,N/A,N/A,51,257047200869,https://i.ebayimg.com/images/g/PtoAAeSwi8lojfTv/s-l225.jpg,PSA 10 football,130point_auto,2025-08-10 03:10:12,2025-08-10 03:10:12,N/A
57,"2024 Panini Prizm Football Jayden Daniels Emergent Base Insert RC #2 PSA 10","2024 Panini Prizm Jayden Daniels Emergent Base Insert 2",Football,2024,Panini,Prizm,Rookie,Raw,PSA 10,N/A,13.26,31,257047200866,https://i.ebayimg.com/images/g/pJ4AAeSwollojfQI/s-l225.jpg,PSA 10 football,130point_auto,2025-08-10 03:10:01,2025-08-10 03:10:12,N/A
56,"2024 Panini Prizm Football Brock Bowers Emergent Green Ice Prizm RC #8 PSA 10","2024 Panini Prizm Brock Bowers Emergent Green 8",Football,2024,Panini,Prizm,Rookie,Raw,PSA 10,N/A,N/A,36,267351438681,https://i.ebayimg.com/images/g/sq4AAeSwE8tojfPS/s-l225.jpg,PSA 10 football,130point_auto,2025-08-10 03:09:50,2025-08-10 03:09:50,N/A
55,"2019 Panini Prizm Basketball LeBRON JAMES #129 L.A.Lakers PSA 10","2019 Panini Prizm LeBRON JAMES 129 L.A.",Basketball,2019,Panini,Prizm,Base,Raw,PSA 10,N/A,201.5,16.25,376456945327,https://i.ebayimg.com/images/g/EkoAAeSwZKRokRkE/s-l225.jpg,PSA 10 basketball,130point_auto,2025-08-10 03:09:37,2025-08-10 03:09:45,N/A
54,"2024 PANINI DONRUSS #369 BO NIX OPTIC PREVIEW - RED & GREEN RC PSA 10","2024 PANINI DONRUSS 369 BO NIX OPTIC PREVIEW RED GREEN",Unknown,2024,Panini,Base,Rookie,Raw,PSA 10,N/A,N/A,59,205644257348,https://i.ebayimg.com/images/g/4~wAAeSw~29n~c9d/s-l225.jpg,PSA 10,130point_auto,2025-08-10 03:09:20,2025-08-10 03:09:20,N/A
53,"2024 PANINI MOSAIC #303 DRAKE MAYE RC GREEN PSA 10","2024 PANINI MOSAIC 303 DRAKE MAYE GREEN",Unknown,2024,Panini,Mosaic,Rookie,Raw,PSA 10,N/A,N/A,45,205644257334,https://i.ebayimg.com/images/g/q2UAAOSw0VRoF4IK/s-l225.jpg,PSA 10,130point_auto,2025-08-10 03:09:09,2025-08-10 03:09:09,N/A
52,"2008 UPPER DECK MASTERPIECES #16 BRIAN BOSWORTH PSA 10","2008 UPPER DECK MASTERPIECES 16 BRIAN BOSWORTH",Unknown,2008,Unknown,Unknown,Base,Raw,PSA 10,N/A,15,59.99,116714476281,https://i.ebayimg.com/images/g/2UMAAeSwKP1ojE7E/s-l225.jpg,PSA 10,130point_auto,2025-08-10 03:08:56,2025-08-10 03:09:09,N/A
51,"1969 Mlb Photostamps Set-Break Pete Rose Hand Cut Auto PSA 10 AUTO 10","1969 Photostamps Set Break Pete Rose Hand Cut 10",Baseball,1969,Unknown,Unknown,Autograph,Raw,PSA 10,N/A,201.5,207.5,326710151986,https://i.ebayimg.com/images/g/KvQAAeSwrF9oighg/s-l225.jpg,PSA 10,130point_auto,2025-08-10 03:08:46,2025-08-10 03:08:56,N/A
